시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,학교특성,분교여부,설립유형,주야구분,개교기념일,설립일,법정동코드,주소내역,상세주소내역,우편번호,학교도로명 우편번호,학교도로명 주소,학교도로명 상세주소,위도,경도,전화번호,팩스번호,홈페이지 주소,남녀공학 구분,폐교여부,폐교일자,휴교여부
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001647,광안초등학교,02,공립,,N,단설,주간,19700327,19691002,2650010400,부산광역시 수영구 광안동,한바다중길 35.,613100,48297,부산광역시 수영구 광안로35번길 42,(광안동),35.15741415,129.117128,051-790-2200,051-753-4421,http://www.kwangan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001648,교리초등학교,02,공립,,N,단설,주간,20020301,20020301,2671025022,부산광역시 기장군 교리 243-1,교리초등학교.,619901,46054,부산광역시 기장군 기장읍 차성로 427,"(기장읍, 교리초등학교)",35.25510853,129.2165532,051-720-0503,051-720-0504,http://gyori.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001649,기장초등학교,02,공립,,N,병설,주간,19110701,19110701,2671025021,부산광역시 기장군 기장읍 동부리 320,기장초등학교.,619905,46060,부산광역시 기장군 기장읍 읍내로 69,"(기장읍, 기장초등학교)",35.24623877,129.2121254,051-720-8600,051-720-8629,http://gijang.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001650,남천초등학교,02,공립,,N,단설,주간,19170401,19170401,2650010500,부산광역시 수영구 남천동,69-27.,613816,48316,부산광역시 수영구 남천서로 14,"(남천동, 남천초등학교)",35.14365898,129.1077227,051-610-3702,051-610-3709,http://www.namcheon.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001651,용암초등학교,02,공립,,N,단설,주간,19630302,19630302,2671025028,부산광역시 기장군 기장읍 대변리,444,619904,46079,부산광역시 기장군 기장읍 기장해안로 577,", 용암초등학교 (기장읍)",35.22515384,129.2267415,051-721-1302,051-721-1307,www.yongam.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001652,대청초등학교,02,공립,,N,단설,주간,19980901,19980901,2671025026,부산광역시 기장군 기장읍 대라리,226번지.,619903,46068,부산광역시 기장군 기장읍 차성서로 31,(기장읍),35.23535944,129.2099605,051-723-0923,051-723-0924,http://www.daechung.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001653,동백초등학교,02,공립,,N,단설,주간,19760301,19760301,2635010600,부산광역시 해운대구 중2동,1518-1.,612850,48114,부산광역시 해운대구 좌동순환로357번길 6,", 동백초등학교 (중동)",35.16417728,129.1808541,051-998-7800,051-998-7899,http://dongbaek.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001654,망미초등학교,02,공립,,N,단설,주간,19751115,19750303,2650010100,부산광역시 수영구 망미동,망미초등학교.,613820,48216,부산광역시 수영구 수미로35번길 27,", 망미초등학교 (망미동)",35.17592912,129.1145526,051-7965-501,051-7965-569,http://school.busanedu.net/mangmi-e,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001655,민락초등학교,02,공립,,N,단설,주간,19770901,19770901,2650010300,,.,,48275,부산광역시 수영구 광남로257번길 12,"(민락동,민락초등학교)",35.16079139,129.1270169,051-752-8694,051-753-5702,minlak.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001656,민안초등학교,02,공립,,N,단설,주간,19850301,19850301,2650010300,부산광역시 수영구 민락동   551-2,민안초등학교.,613829,48274,부산광역시 수영구 감포로38번길 33,"(민락동, 민안초등학교)",35.1631679,129.1212014,051-751-3931,051-753-4031,http://minan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001657,반산초등학교,02,공립,,N,단설,주간,19900301,19900301,2635010400,부산광역시 해운대구 재송2동,반산초등학교.,612052,48051,부산광역시 해운대구 재반로 171,"(재송동, 반산초등학교)",35.19389813,129.1293509,051-780-2000,051-781-0845,http://www.bansan.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001658,반석초등학교,02,공립,,N,단설,주간,19980301,19980301,2635010300,부산광역시 해운대구 반여1동,757-1번지.,612810,48032,부산광역시 해운대구 선수촌로207번길 14,"(반여동, 반석초등학교)",35.21138495,129.1249851,051-523-8171,051-526-0183,http://bansuk.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001659,반송초등학교,02,공립,,N,단설,주간,19690217,19690217,2635010100,부산광역시 해운대구 반송동,250-8.,612803,48018,부산광역시 해운대구 아랫반송로30번길 37-16,(반송동) 반송초등학교,35.22358535,129.1475039,051-540-5800,051-544-1120,http://www.bansong.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001660,반안초등학교,02,공립,,N,단설,주간,20020301,20020301,2635010300,부산광역시 해운대구 반여동,1164-6번지.,612859,48046,부산광역시 해운대구 명장로67번길 40-42,", 반안초등학교 (반여동)",35.20302421,129.1131427,051-520-0801,051-521-1694,http://www.banan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001661,반여초등학교,02,공립,,N,단설,주간,19740305,19740305,2635010300,부산광역시 해운대구 반여동,1594-73번지.,612816,48036,부산광역시 해운대구 재반로 301,", 반여초등학교",35.20272721,129.1294716,051-520-0400,051-520-0404,http://www.banyeo.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001662,배산초등학교,02,공립,,N,단설,주간,19811229,19811229,2650010100,부산광역시 수영구 망미동,배산초등학교.,613824,48201,부산광역시 수영구 망미배산로48번길 85-15,"(망미동, 배산초등학교)",35.17762759,129.1022996,051-754-5930,051-754-5131,http://www.baesan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001663,부흥초등학교,02,공립,,N,단설,주간,19980901,19980901,2635010700,부산광역시 해운대구 좌동 1303,부흥초등학교.,612839,48077,부산광역시 해운대구 좌동순환로 216,"(좌동, 부흥초등학교)",35.17594029,129.1781743,051-703-0093,051-703-0993,http://www.buhung.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001664,상당초등학교,02,공립,,N,단설,주간,19970301,19970301,2635010700,부산광역시 해운대구 좌동,1405번지 상당초등학교.,48075,48075,부산광역시 해운대구 세실로 173,"(좌동,상당초등학교)",35.17974192,129.1761344,051-709-1000,051-709-1004,http://sangdang.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001665,송운초등학교,02,공립,,N,단설,주간,19960301,19960301,2635010100,부산광역시 해운대구 반송동,"(반송동,송운초등학교).",612080,48008,부산광역시 해운대구 신반송로 20,"(반송동, 송운초등학교)",35.22876319,129.1569315,051-540-2600,051-540-2610,http://songun.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001666,송정초등학교,02,공립,,N,단설,주간,19340401,19340401,2635010800,부산광역시 해운대구 송정동,송정로 18 송정초등학교.,612040,48069,부산광역시 해운대구 해운대로 1164-9,", 송정초등학교 (송정동)",35.18966764,129.204587,051-709-6700,051-709-6799,http://www.hudsj.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001667,수미초등학교,02,공립,,N,단설,주간,19791229,19791229,2650010100,부산광역시 수영구 망미동,768번지.,613825,48237,부산광역시 수영구 연수로310번길 91,"(망미동, 수미초등학교)",35.16869111,129.1037902,051-791-4700,051-791-4725,http://www.sumi.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 수영구,S020001668,수영초등학교,02,공립,,N,단설,주간,19210331,19210331,2650010400,부산광역시 수영구 광안동,725,613807,48246,부산광역시 수영구 광서로16번길 33,"(광안동, 수영초등학교)",35.16608625,129.1122587,051-792-2500,051-757-6494,http://suyoung.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001669,신곡초등학교,02,공립,,N,단설,주간,19970301,19970301,2635010700,부산광역시 해운대구 좌2동,1324번지.,612840,48110,부산광역시 해운대구 좌동순환로 290,"(좌동,신곡초등학교)",35.17018866,129.1819102,051-702-6266,051-702-6270,www.singok.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001670,신도초등학교,02,공립,,N,단설,주간,19980901,19980901,2635010700,부산광역시 해운대구 좌동   1346,1346번지.,612835,48083,부산광역시 해운대구 좌동순환로 34,"(좌동, 신도초등학교)",35.16939269,129.1674248,051-750-0900,051-731-1281,http://sin-do.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001671,신재초등학교,02,공립,,N,단설,주간,19850509,19850509,2635010400,부산광역시 해운대구 재송2동   1024-1,신재초등학교.,612829,48051,부산광역시 해운대구 해운대로81번길 81,", 55 (재송동)",35.1915975,129.1226297,051-780-3800,051-784-9790,http://www.sinjae.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001672,신진초등학교,02,공립,,N,단설,주간,19460501,19460501,2671033029,부산광역시 기장군 철마면 고촌리 156-1,신진초등학교.,619871,46051,부산광역시 기장군 철마면 고촌로28번길 10,"(철마면, 신진초등학교)",35.24115175,129.1714509,051-720-8500,051-720-8599,http://school.busanedu.net/sinjin-e/main.do,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001673,양운초등학교,02,공립,,N,단설,주간,19970301,19970301,2635010700,부산광역시 해운대구 좌동,번지.,612843,48080,부산광역시 해운대구 대천로67번길 36,"(좌동, 양운초등학교)",35.1746145,129.1668873,051-709-6800,051-709-6897,http://www.yangun.es.kr/,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001674,운봉초등학교,02,공립,,N,단설,주간,19731210,19731210,2635010100,부산광역시 해운대구 반송동,229번지.,612801,48009,부산광역시 해운대구 신반송로 11-20,", 운봉초등학교 (반송동)",35.22926225,129.1591642,051-542-8272,051-543-2052,http://www.unbong.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001675,운송초등학교,02,공립,,N,단설,주간,19790507,19790507,2635010100,부산광역시 해운대구 반송동,운송초등학교.,612805,48000,부산광역시 해운대구 반송로 839,"(반송동,운송초등학교)",35.22909087,129.1464102,051-540-5300,051-544-7091,http://woonsong.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001676,월내초등학교,02,공립,,N,병설,주간,19360428,19360428,2671025334,부산광역시 기장군 장안읍 길천리,191-1.,619952,46036,부산광역시 기장군 장안읍 길천2길 25,"(장안읍, 월내초등학교)",35.32817791,129.2829679,051-719-9700,051-719-9710,http://www.wollae.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001677,월평초등학교,02,공립,,N,단설,주간,19380924,19380508,2671025624,부산광역시 기장군 정관읍 월평리,월평초등학교.,619962,46000,부산광역시 기장군 정관읍 월평1길 21,"(정관읍, 월평초등학교)",35.35996098,129.1386231,051-508-8352,051-508-8354,http://www.bswp.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,,S020001678,일광초등학교,02,공립,,N,단설,주간,19270423,19270423,2671031031,부산광역시 기장군 일광면 화전리,111번지.,619912,46048,부산광역시 기장군 일광면 해빛로 46,", 일광초등학교 (일광면)",35.26794364,129.2230559,051-930-7770,051-930-7798,http://www.ilgwang.es.kr,남녀공학,Y,20200301,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 해운대구,S020001680,장산초등학교,02,공립,,N,단설,주간,19460901,19460901,2635010300,부산광역시 해운대구 반여1동,1449-5번지.,612811,48039,부산광역시 해운대구 선수촌로 68,"(반여동,장산초등학교)",35.20012158,129.1198961,051-520-1500,051-531-5344,http://www.jangsan.es.kr,남녀공학,N,,N
부산광역시교육청,부산광역시해운대교육지원청,부산광역시 기장군,S020001681,장안초등학교,02,공립,,N,단설,주간,19220331,19220331,2671025328,부산광역시 기장군 장안읍 기룡리,301-1번지 장안초등학교.,619951,46032,부산광역시 기장군 장안읍 장안로 67-4,"(장안읍,장안초등학교)",35.34660163,129.2536949,051-720-1000,051-727-8560,http://www.jangancho.es.kr,남녀공학,N,,N
